Dato;OvreTN;OvreInorganisk_N[mg/l];OvreOrganisk_N[mg/l];NedreTN;NedreInorganisk_N[mg/l];NedreOrganisk_N[mg/l]
2017-01-14;1.6437605882352901;1.25;0.39376058823529003;1.6950166;0.99;0.7050166
2017-01-15;1.64468764705882;1.246666666666667;0.398020980392153;1.61491266666667;0.986666666666666;0.628246000000004
2017-01-16;1.64561470588235;1.243333333333333;0.4022813725490171;1.5348087333333302;0.983333333333334;0.5514753999999962
2017-01-17;1.64654176470588;1.24;0.40654176470588005;1.4547048;0.98;0.4747048
2017-01-18;1.64746882352941;1.236666666666667;0.410802156862743;1.37460086666667;0.9766666666666661;0.397934200000004
2017-01-19;1.6483958823529399;1.233333333333333;0.4150625490196069;1.29449693333333;0.9733333333333339;0.321163599999996
2017-01-20;1.64932294117647;1.23;0.41932294117647007;1.214393;0.97;0.24439300000000003
2017-01-21;1.65025;1.2388235294117649;0.4114264705882351;1.2155481764705902;0.972941176470588;0.24260700000000213
2017-01-22;1.65109905555556;1.2476470588235289;0.40345199673203114;1.21670335294118;0.9758823529411771;0.24082100000000287
2017-01-23;1.65194811111111;1.2564705882352951;0.3954775228758149;1.2178585294117599;0.9788235294117651;0.23903499999999486
2017-01-24;1.6527971666666699;1.2652941176470591;0.3875030490196109;1.21901370588235;0.981764705882353;0.23724899999999707
2017-01-25;1.6536462222222201;1.274117647058824;0.379528575163396;1.22016888235294;0.984705882352941;0.23546299999999906
2017-01-26;1.6544952777777802;1.282941176470588;0.371554101307192;1.2213240588235301;0.9876470588235291;0.23367700000000105
2017-01-27;1.65534433333333;1.291764705882353;0.3635796274509771;1.2224792352941198;0.990588235294117;0.23189100000000293
2017-01-28;1.65619338888889;1.300588235294117;0.3556051535947731;1.22363441176471;0.993529411764706;0.230105000000004
2017-01-29;1.65704244444444;1.3094117647058832;0.3476306797385569;1.22478958823529;0.996470588235294;0.228318999999996
2017-01-30;1.6578915;1.318235294117652;0.3396562058823479;1.22594476470588;0.999411764705883;0.22653299999999707
2017-01-31;1.6587405555555599;1.3270588235294132;0.33168173202614687;1.22709994117647;1.002352941176471;0.22474699999999917
2017-02-01;1.65958961111111;1.3358823529411739;0.32370725816993606;1.22825511764706;1.0052941176470591;0.22296100000000094
2017-02-02;1.6604386666666702;1.3447058823529452;0.31573278431372503;1.22941029411765;1.0082352941176471;0.22117500000000292
2017-02-03;1.66128772222222;1.3535294117647059;0.30775831045751423;1.23056547058824;1.011176470588235;0.21938900000000514
2017-02-04;1.66213677777778;1.362352941176468;0.299783836601312;1.23172064705882;1.014117647058823;0.2176029999999971
2017-02-05;1.66298583333333;1.371176470588239;0.291809362745091;1.23287582352941;1.017058823529412;0.21581699999999784
2017-02-06;1.66383488888889;1.3800000000000001;0.28383488888888997;1.2340309999999999;1.02;0.21403099999999994
2017-02-07;1.66468394444444;1.376666666666667;0.288017277777773;1.2337256111111101;1.021666666666666;0.21205894444444415
2017-02-08;1.665533;1.373333333333333;0.29219966666666686;1.23342022222222;1.023333333333333;0.21008688888888696
2017-02-09;1.67212221428571;1.37;0.30212221428571;1.23311483333333;1.025;0.2081148333333299
2017-02-10;1.67871142857143;1.366666666666667;0.31204476190476294;1.23280944444444;1.026666666666667;0.20614277777777307
2017-02-11;1.68530064285714;1.363333333333333;0.321967309523807;1.23250405555556;1.028333333333333;0.20417072222222693
2017-02-12;1.69188985714286;1.36;0.3318898571428599;1.23219866666667;1.03;0.20219866666667008
2017-02-13;1.69847907142857;1.356666666666667;0.34181240476190305;1.23189327777778;1.031666666666667;0.200226611111113
2017-02-14;1.70506828571429;1.353333333333333;0.35173495238095687;1.2315878888888898;1.0333333333333339;0.19825455555555596
2017-02-15;1.7116575;1.35;0.3616575;1.2312825;1.035;0.19628250000000003
2017-02-16;1.7182467142857099;1.346666666666667;0.37158004761904295;1.2309771111111099;1.0366666666666662;0.19431044444444387
2017-02-17;1.72483592857143;1.343333333333333;0.381502595238097;1.23067172222222;1.038333333333333;0.19233838888888705
2017-02-18;1.7314251428571399;1.34;0.3914251428571399;1.23036633333333;1.04;0.19036633333332997
2017-02-19;1.7380143571428601;1.336666666666667;0.40134769047619306;1.2300609444444401;1.041666666666667;0.18839427777777315
2017-02-20;1.74460357142857;1.333333333333333;0.4112702380952369;1.2297555555555602;1.043333333333333;0.18642222222222699
2017-02-21;1.7511927857142902;1.33;0.42119278571429003;1.22945016666667;1.045;0.18445016666666994
2017-02-22;1.757782;1.326666666666667;0.43111533333333296;1.2291447777777802;1.046666666666667;0.1824781111111131
2017-02-23;1.73893733333333;1.323333333333333;0.41560399999999686;1.22883938888889;1.048333333333334;0.18050605555555604
2017-02-24;1.72009266666667;1.32;0.4000926666666701;1.2285340000000002;1.05;0.1785340000000001
2017-02-25;1.701248;1.317142857142857;0.38410514285714314;1.2351462857142899;1.054285714285714;0.1808605714285759
2017-02-26;1.6824033333333301;1.314285714285714;0.36811761904761603;1.24175857142857;1.058571428571429;0.183187142857141
2017-02-27;1.66355866666667;1.3114285714285712;0.3521300952380989;1.24837085714286;1.0628571428571432;0.18551371428571678
2017-02-28;1.644714;1.308571428571429;0.33614257142857107;1.2549831428571399;1.067142857142857;0.18784028571428302
2017-03-01;1.6375082500000002;1.305714285714286;0.3317939642857141;1.26159542857143;1.0714285714285712;0.19016685714285883
2017-03-02;1.6303025;1.3028571428571432;0.3274453571428569;1.26820771428571;1.075714285714286;0.19249342857142393
2017-03-03;1.62309675;1.3;0.32309674999999993;1.27482;1.08;0.19481999999999994
2017-03-04;1.6158910000000002;1.297142857142857;0.3187481428571432;1.28143228571429;1.084285714285714;0.19714657142857595
2017-03-05;1.60868525;1.294285714285714;0.314399535714286;1.28804457142857;1.088571428571429;0.19947314285714107
2017-03-06;1.6014795;1.2914285714285711;0.3100509285714288;1.29465685714286;1.0928571428571432;0.20179971428571686
2017-03-07;1.5942737500000002;1.288571428571429;0.3057023214285712;1.30126914285714;1.097142857142857;0.2041262857142831
2017-03-08;1.587068;1.285714285714286;0.301353714285714;1.30788142857143;1.1014285714285712;0.20645285714285888
2017-03-09;1.57986225;1.2828571428571431;0.2970051071428568;1.31449371428571;1.105714285714286;0.20877942857142398
2017-03-10;1.5726565000000001;1.28;0.29265650000000004;1.3211060000000001;1.11;0.211106
2017-03-11;1.5654507500000001;1.293333333333337;0.27211741666666306;1.30240283333333;1.1116666666666661;0.19073616666666385
2017-03-12;1.5582449999999999;1.306666666666663;0.2515783333333368;1.28369966666667;1.113333333333334;0.17036633333333612
2017-03-13;1.55103925;1.32;0.23103925000000003;1.2649965;1.115;0.14999649999999998
2017-03-14;1.5438335;1.333333333333337;0.21050016666666307;1.2462933333333301;1.116666666666666;0.12962666666666406
2017-03-15;1.53662775;1.3466666666666631;0.189961083333337;1.22759016666667;1.118333333333334;0.10925683333333609
2017-03-16;1.529422;1.36;0.16942200000000002;1.208887;1.12;0.08888699999999995
2017-03-17;1.52221625;1.3477000000000001;0.1745162499999999;1.2146960999999998;1.1225;0.09219609999999989
2017-03-18;1.5150105;1.3354000000000001;0.1796105;1.2205052;1.125;0.09550520000000007
2017-03-19;1.50780475;1.3231;0.1847047500000001;1.2263143;1.1275;0.09881430000000001
2017-03-20;1.500599;1.3108;0.189799;1.2321233999999999;1.1300000000000001;0.10212339999999995
2017-03-21;1.488328125;1.2985;0.18982812500000001;1.2379324999999999;1.1325;0.10543249999999989
2017-03-22;1.47605725;1.2862;0.18985725000000003;1.2437416000000001;1.135;0.10874160000000006
2017-03-23;1.463786375;1.2739;0.18988637499999983;1.2495507000000001;1.1375;0.1120507
2017-03-24;1.4515155;1.2615999999999998;0.18991550000000007;1.2553598;1.1400000000000001;0.11535979999999996
2017-03-25;1.4392446250000002;1.2493;0.1899446250000001;1.2611689;1.1425;0.1186688999999999
2017-03-26;1.4269737500000002;1.237;0.1899737500000001;1.2669780000000002;1.145;0.12197800000000007
2017-03-27;1.414702875;1.2247000000000001;0.1900028749999999;1.2727871;1.1475;0.1252871
2017-03-28;1.4024320000000001;1.2124000000000001;0.19003199999999992;1.2785962;1.1500000000000001;0.12859619999999997
2017-03-29;1.390161125;1.2001;0.1900611250000002;1.2844053;1.1525;0.1319052999999999
2017-03-30;1.3778902499999999;1.1878;0.19009024999999996;1.2902144000000002;1.155;0.13521440000000007
2017-03-31;1.365619375;1.1755;0.190119375;1.2960235;1.1575;0.13852350000000002
2017-04-01;1.3533485;1.1632;0.19014850000000003;1.3018326;1.16;0.14183259999999995
2017-04-02;1.3410776249999998;1.1509;0.19017762499999982;1.3076417;1.1625;0.1451416999999999
2017-04-03;1.32880675;1.1385999999999998;0.19020675000000006;1.3134508;1.165;0.14845080000000008
2017-04-04;1.316535875;1.1263;0.19023587500000008;1.3192599;1.1675;0.15175990000000003
2017-04-05;1.3042650000000002;1.114;0.1902650000000001;1.325069;1.17;0.15506899999999996
2017-04-06;1.29762252;1.102125;0.1954975199999999;1.306680625;1.149375;0.15730562499999998
2017-04-07;1.29098004;1.09025;0.20073003999999992;1.28829225;1.12875;0.15954224999999997
2017-04-08;1.28433756;1.078375;0.20596255999999993;1.269903875;1.108125;0.16177887499999996
2017-04-09;1.27769508;1.0665;0.21119507999999998;1.2515155;1.0875000000000001;0.16401549999999998
2017-04-10;1.2710526;1.054625;0.2164276;1.233127125;1.066875;0.16625212499999997
2017-04-11;1.26441012;1.04275;0.22166012000000002;1.21473875;1.0462500000000001;0.16848875
2017-04-12;1.25776764;1.030875;0.22689264000000003;1.196350375;1.025625;0.17072537499999998
2017-04-13;1.2511251600000002;1.0190000000000001;0.23212516000000005;1.177962;1.0050000000000001;0.172962
2017-04-14;1.2444826800000002;1.007125;0.23735768000000007;1.159573625;0.984375;0.175198625
2017-04-15;1.2378402000000002;0.99525;0.2425902000000001;1.14118525;0.96375;0.17743525
2017-04-16;1.23119772;0.983375;0.24782271999999989;1.122796875;0.943125;0.179671875
2017-04-17;1.22455524;0.9715;0.2530552399999999;1.1044085000000001;0.9225;0.1819085
2017-04-18;1.21791276;0.9596250000000001;0.2582877599999999;1.0860201250000001;0.901875;0.18414512500000002
2017-04-19;1.21127028;0.94775;0.26352027999999994;1.06763175;0.88125;0.18638175
2017-04-20;1.2046278;0.935875;0.26875279999999996;1.049243375;0.860625;0.188618375
2017-04-21;1.1979853200000001;0.924;0.27398532000000003;1.030855;0.84;0.19085500000000002
2017-04-22;1.1913428400000001;0.9146799999999999;0.2766628400000001;1.025060264;0.8256;0.19946026399999994
2017-04-23;1.1847003600000001;0.9053599999999999;0.2793403600000002;1.019265528;0.8112;0.20806552799999997
2017-04-24;1.1780578800000001;0.8960400000000001;0.28201788;1.013470792;0.7968;0.216670792
2017-04-25;1.1714154;0.8867200000000001;0.28469540000000004;1.007676056;0.7824;0.22527605600000006
2017-04-26;1.16477292;0.8774;0.28737292000000014;1.00188132;0.768;0.23388131999999998
2017-04-27;1.1581304399999999;0.86808;0.29005043999999996;0.996086584;0.7536;0.242486584
2017-04-28;1.1514879599999999;0.85876;0.29272795999999995;0.990291848;0.7392000000000001;0.2510918479999999
2017-04-29;1.14484548;0.8494400000000001;0.2954054799999999;0.984497112;0.7248;0.25969711200000006
2017-04-30;1.138203;0.84012;0.298083;0.978702376;0.7104;0.268302376
2017-05-01;1.1280852727272699;0.8308;0.29728527272727;0.9729076400000001;0.6960000000000001;0.27690764
2017-05-02;1.11796754545455;0.82148;0.29648754545454997;0.9671129039999999;0.6816;0.28551290399999996
2017-05-03;1.10784981818182;0.81216;0.29568981818182;0.961318168;0.6672;0.29411816799999996
2017-05-04;1.09773209090909;0.80284;0.2948920909090899;0.955523432;0.6527999999999999;0.302723432
2017-05-05;1.08761436363636;0.79352;0.29409436363636;0.949728696;0.6384;0.311328696
2017-05-06;1.07749663636364;0.7842;0.2932966363636399;0.94393396;0.624;0.31993395999999996
2017-05-07;1.06737890909091;0.77488;0.2924989090909099;0.938139224;0.6096;0.328539224
2017-05-08;1.0572611818181799;0.7655599999999999;0.29170118181818;0.932344488;0.5952000000000001;0.3371444879999999
2017-05-09;1.0471434545454499;0.75624;0.2909034545454499;0.926549752;0.5808;0.3457497520000001
2017-05-10;1.03702572727273;0.7469200000000001;0.2901057272727298;0.920755016;0.5664;0.35435501599999997
2017-05-11;1.026908;0.7376;0.2893079999999999;0.9149602800000001;0.552;0.36296028
2017-05-12;1.01679027272727;0.72828;0.28851027272727003;0.9091655439999999;0.5376000000000001;0.3715655439999999
2017-05-13;1.00667254545455;0.7189599999999999;0.2877125454545501;0.903370808;0.5232000000000001;0.38017080799999997
2017-05-14;0.996554818181818;0.7096400000000002;0.28691481818181785;0.897576072;0.5088;0.388776072
2017-05-15;0.986437090909091;0.70032;0.286117090909091;0.891781336;0.4944;0.39738133600000003
2017-05-16;0.976319363636364;0.6910000000000001;0.28531936363636395;0.8859866;0.48;0.4059866
2017-05-17;0.966201636363636;0.676409090909091;0.289792545454545;0.885678031818182;0.484090909090909;0.40158712272727304
2017-05-18;0.956083909090909;0.661818181818182;0.294265727272727;0.885369463636364;0.48818181818181805;0.397187645454546
2017-05-19;0.945966181818182;0.647227272727273;0.29873890909090905;0.8850608954545449;0.49227272727272703;0.39278816818181794
2017-05-20;0.935848454545455;0.632636363636364;0.303212090909091;0.884752327272727;0.49636363636363606;0.388388690909091
2017-05-21;0.925730727272727;0.618045454545455;0.30768527272727203;0.884443759090909;0.500454545454546;0.38398921363636296
2017-05-22;0.9156130000000001;0.603454545454545;0.31215845454545504;0.884135190909091;0.504545454545454;0.379589736363637
2017-05-23;0.898739757142857;0.588863636363636;0.309876120779221;0.8838266227272731;0.508636363636364;0.3751902590909091
2017-05-24;0.8818665142857139;0.574272727272727;0.30759378701298695;0.883518054545454;0.512727272727273;0.37079078181818104
2017-05-25;0.8649932714285711;0.5596818181818181;0.305311453246753;0.8832094863636359;0.516818181818182;0.366391304545454
2017-05-26;0.848120028571429;0.5450909090909091;0.30302911948051997;0.882900918181818;0.520909090909091;0.36199182727272705
2017-05-27;0.831246785714286;0.5305;0.30074678571428604;0.88259235;0.525;0.35759235
2017-05-28;0.814373542857143;0.515909090909091;0.298464451948052;0.882283781818182;0.5290909090909091;0.35319287272727296
2017-05-29;0.7975003;0.501318181818182;0.29618211818181805;0.881975213636364;0.533181818181818;0.34879339545454596
2017-05-30;0.782151175;0.486727272727273;0.295423902272727;0.881666645454545;0.537272727272727;0.34439391818181797
2017-05-31;0.76680205;0.472136363636364;0.294665686363636;0.881358077272727;0.541363636363636;0.3399944409090909
2017-06-01;0.751452925;0.45754545454545503;0.293907470454545;0.8810495090909091;0.5454545454545461;0.335594963636363
2017-06-02;0.7361038;0.442954545454545;0.293149254545455;0.880740940909091;0.5495454545454539;0.3311954863636371
2017-06-03;0.720754675;0.428363636363636;0.29239103863636406;0.880432372727273;0.5536363636363639;0.32679600909090906
2017-06-04;0.7054055499999999;0.413772727272727;0.2916328227272729;0.880123804545455;0.557727272727273;0.322396531818182
2017-06-05;0.690056425;0.399181818181818;0.290874606818182;0.879815236363636;0.561818181818182;0.317997054545454
2017-06-06;0.6747073;0.38459090909090904;0.290116390909091;0.879506668181818;0.565909090909091;0.313597577272727
2017-06-07;0.687180514285714;0.37;0.31718051428571403;0.8791981;0.5700000000000001;0.3091981
2017-06-08;0.699653728571429;0.36257142857142904;0.33708230000000006;0.858972742857143;0.541571428571429;0.317401314285714
2017-06-09;0.7121269428571431;0.355142857142857;0.356984085714286;0.838747385714286;0.513142857142857;0.325604528571429
2017-06-10;0.7246001571428571;0.34771428571428603;0.37688587142857105;0.8185220285714291;0.48471428571428604;0.33380774285714304
2017-06-11;0.737073371428571;0.340285714285714;0.396787657142857;0.7982966714285711;0.456285714285714;0.342010957142857
2017-06-12;0.749546585714286;0.332857142857143;0.41668944285714304;0.7780713142857141;0.427857142857143;0.35021417142857103
2017-06-13;0.7620198;0.325428571428571;0.43659122857142907;0.757845957142857;0.399428571428571;0.35841738571428594
2017-06-14;0.747915657894737;0.318;0.429915657894737;0.7376206;0.371;0.36662059999999996
2017-06-15;0.733811515789474;0.29725;0.436561515789474;0.7347273249999999;0.377125;0.35760232499999994
2017-06-16;0.719707373684211;0.2765;0.44320737368421104;0.73183405;0.38325000000000004;0.34858405000000003
2017-06-17;0.705603231578947;0.25575000000000003;0.44985323157894697;0.7289407750000001;0.389375;0.339565775
2017-06-18;0.691499089473684;0.23500000000000001;0.45649908947368395;0.7260475000000001;0.3955;0.3305475
2017-06-19;0.677394947368421;0.21425;0.463144947368421;0.723154225;0.401625;0.32152922500000003
2017-06-20;0.663290805263158;0.1935;0.469790805263158;0.72026095;0.40775;0.31251095
2017-06-21;0.6491866631578951;0.17275000000000001;0.47643666315789507;0.717367675;0.413875;0.303492675
2017-06-22;0.6350825210526321;0.152;0.48308252105263205;0.7144744;0.42;0.29447439999999997
2017-06-23;0.6209783789473681;0.16828571428571398;0.45269266466165403;0.819505914285714;0.500442857142857;0.319063057142857
2017-06-24;0.6068742368421051;0.18457142857142902;0.422302808270676;0.9245374285714291;0.580885714285714;0.343651714285715
2017-06-25;0.5927700947368421;0.200857142857143;0.391912951879699;1.02956894285714;0.6613285714285709;0.368240371428569
2017-06-26;0.578665952631579;0.217142857142857;0.361523095488722;1.13460045714286;0.7417714285714291;0.392829028571431
2017-06-27;0.564561810526316;0.23342857142857099;0.331133239097745;1.2396319714285702;0.822214285714286;0.41741768571428406
2017-06-28;0.550457668421053;0.249714285714286;0.300743382706767;1.3446634857142898;0.9026571428571429;0.44200634285714696
2017-06-29;0.53635352631579;0.266;0.27035352631578996;1.449695;0.9831000000000001;0.4665949999999999
2017-06-30;0.522249384210526;0.2526894736842107;0.26955991052631534;1.42956768421053;0.9703842105263163;0.4591834736842137
2017-07-01;0.508145242105263;0.23937894736842139;0.2687662947368416;1.40944036842105;0.9576684210526314;0.4517719473684185
2017-07-02;0.49404109999999996;0.22606842105263208;0.26797267894736787;1.38931305263158;0.9449526315789476;0.44436042105263235
2017-07-03;0.49548125;0.2127578947368417;0.2827233552631583;1.3691857368421099;0.9322368421052629;0.43694889473684706
2017-07-04;0.4969214;0.1994473684210524;0.2974740315789476;1.34905842105263;0.9195210526315791;0.42953736842105084
2017-07-05;0.49836155000000004;0.1861368421052631;0.31222470789473694;1.3289311052631598;0.9068052631578943;0.42212584210526566
2017-07-06;0.4998017;0.1728263157894738;0.3269753842105262;1.30880378947368;0.8940894736842105;0.41471431578946943
2017-07-07;0.50124185;0.15951578947368422;0.3417260605263158;1.28867647368421;0.8813736842105268;0.4073027894736831
2017-07-08;0.5026820000000001;0.14620526315789478;0.3564767368421052;1.2685491578947399;0.868657894736842;0.3998912631578979
2017-07-09;0.5041221499999999;0.1328947368421052;0.37122741315789476;1.2484218421052602;0.8559421052631581;0.3924797368421021
2017-07-10;0.5055623;0.11958421052631579;0.3859780894736842;1.22829452631579;0.8432263157894733;0.3850682105263169
2017-07-11;0.50700245;0.1062736842105263;0.4007287657894737;1.2081672105263201;0.8305105263157895;0.37765668421053067
2017-07-12;0.5084426000000001;0.0929631578947368;0.4154794421052632;1.18803989473684;0.8177947368421058;0.37024515789473433
2017-07-13;0.50988275;0.07965263157894739;0.4302301184210526;1.16791257894737;0.8050789473684209;0.36283363157894916
2017-07-14;0.5113229;0.06634210526315791;0.4449807947368421;1.1477852631578902;0.7923631578947371;0.355422105263153
2017-07-15;0.51276305;0.0530315789473684;0.4597314710526316;1.12765794736842;0.7796473684210523;0.3480105789473678
2017-07-16;0.5142032000000001;0.0397210526315789;0.47448214736842115;1.1075306315789502;0.7669315789473686;0.34059905263158147
2017-07-17;0.512923938095238;0.026410526315789502;0.48651341177944846;1.08740331578947;0.7542157894736838;0.3331875263157863
2017-07-18;0.511644676190476;0.0131;0.498544676190476;1.0672760000000001;0.7415;0.32577600000000007
2017-07-19;0.510365414285714;0.01288571428571433;0.49747969999999964;1.08939257142857;0.7581071428571424;0.33128542857142745
2017-07-20;0.509086152380952;0.012671428571428561;0.49641472380952345;1.11150914285714;0.7747142857142859;0.33679485714285406
2017-07-21;0.507806890476191;0.01245714285714289;0.4953497476190481;1.13362571428571;0.7913214285714284;0.34230428571428173
2017-07-22;0.506527628571429;0.012242857142857111;0.49428477142857186;1.1557422857142898;0.8079285714285717;0.3478137142857182
2017-07-23;0.505248366666667;0.01202857142857142;0.49321979523809556;1.17785885714286;0.8245357142857141;0.3533231428571459
2017-07-24;0.503969104761905;0.01181428571428571;0.4921548190476193;1.1999754285714301;0.8411428571428576;0.35883257142857244
2017-07-25;0.502689842857143;0.011600000000000001;0.49108984285714297;1.2220920000000002;0.85775;0.3643420000000001
2017-07-26;0.501410580952381;0.01138571428571429;0.4900248666666667;1.24420857142857;0.8743571428571425;0.3698514285714275
2017-07-27;0.500131319047619;0.01117142857142857;0.48895989047619043;1.26632514285714;0.8909642857142859;0.3753608571428541
2017-07-28;0.498852057142857;0.01095714285714286;0.4878949142857142;1.28844171428571;0.9075714285714284;0.3808702857142818
2017-07-29;0.497572795238095;0.01074285714285714;0.4868299380952379;1.31055828571429;0.9241785714285717;0.38637971428571827
2017-07-30;0.49629353333333304;0.01052857142857143;0.4857649619047616;1.33267485714286;0.9407857142857141;0.3918891428571459
2017-07-31;0.495014271428571;0.01031428571428571;0.48469998571428535;1.35479142857143;0.9573928571428576;0.3973985714285725
2017-08-01;0.49373500952381;0.0101;0.48363500952381;1.376908;0.974;0.40290799999999993
2017-08-02;0.49245574761904803;0.00990952380952381;0.48254622380952417;1.3967700952381001;0.9895952380952384;0.4071748571428617
2017-08-03;0.491176485714286;0.00971904761904761;0.4814574380952384;1.41663219047619;1.0051904761904749;0.4114417142857153
2017-08-04;0.489897223809524;0.00952857142857143;0.4803686523809526;1.4364942857142902;1.020785714285717;0.41570857142857304
2017-08-05;0.48861796190476203;0.00933809523809524;0.4792798666666668;1.45635638095238;1.0363809523809495;0.4199754285714305
2017-08-06;0.4873387;0.009147619047619049;0.47819108095238094;1.47621847619048;1.051976190476192;0.42424228571428807
2017-08-07;0.49247345000000003;0.008957142857142851;0.48351630714285715;1.49608057142857;1.0675714285714242;0.4285091428571459
2017-08-08;0.4976082;0.00876666666666667;0.48884153333333336;1.51594266666667;1.0831666666666668;0.43277600000000327
2017-08-09;0.50274295;0.00857619047619048;0.4941667595238095;1.53580476190476;1.0987619047619093;0.43704285714285085
2017-08-10;0.5078777;0.00838571428571428;0.4994919857142857;1.55566685714286;1.1143571428571413;0.4413097142857187
2017-08-11;0.51301245;0.008195238095238089;0.5048172119047618;1.57552895238095;1.129952380952384;0.44557657142856605
2017-08-12;0.5181472;0.00800476190476191;0.5101424380952381;1.59539104761905;1.1455476190476162;0.44984342857143383
2017-08-13;0.5232819500000001;0.00781428571428572;0.5154676642857143;1.61525314285714;1.1611428571428588;0.4541102857142812
2017-08-14;0.5284167;0.00762380952380952;0.5207928904761905;1.63511523809524;1.1767380952380908;0.45837714285714926
2017-08-15;0.53355145;0.00743333333333333;0.5261181166666667;1.6549773333333302;1.1923333333333332;0.46264399999999684
2017-08-16;0.5386862;0.00724285714285715;0.5314433428571429;1.67483942857143;1.207928571428576;0.4669108571428542
2017-08-17;0.5438209500000001;0.00705238095238095;0.536768569047619;1.69470152380952;1.2235238095238081;0.47117771428571203
2017-08-18;0.5489556999999999;0.00686190476190476;0.5420937952380953;1.7145636190476201;1.2391190476190506;0.4754445714285696
2017-08-19;0.55409045;0.00667142857142857;0.5474190214285715;1.73442571428571;1.2547142857142828;0.4797114285714272
2017-08-20;0.5592252;0.00648095238095239;0.5527442476190475;1.75428780952381;1.2703095238095252;0.48397828571428475
2017-08-21;0.5628105000000001;0.00629047619047619;0.5565200238095239;1.7741499047619;1.2859047619047577;0.4882451428571424
