Dato;Inorganisk_N[mg/l];Organisk_N[mg/l]
29-11-2018;0.07326666666;0.12265925924000001
30-11-2018;0.07528333333000001;0.12249444446999999
01-12-2018;0.0773;0.12232962959999999
02-12-2018;0.07931666666000001;0.12216481484
03-12-2018;0.08133333333000001;0.12199999997
04-12-2018;0.08075098038999999;0.12150392151
05-12-2018;0.08016862745;0.12100784314999999
06-12-2018;0.07958627451000001;0.12051176468999998
07-12-2018;0.07900392157000001;0.12001568622999999
08-12-2018;0.07842156862;0.11951960778
09-12-2018;0.07783921567999999;0.11902352942000002
10-12-2018;0.07725686274;0.11852745096000002
11-12-2018;0.07667450980000001;0.11803137250000001
12-12-2018;0.07609215686000001;0.11753529414000001
13-12-2018;0.07550980392199999;0.11703921567800002
14-12-2018;0.07492745098200002;0.116543137218
15-12-2018;0.074345098042;0.116047058858
16-12-2018;0.07376274509200001;0.115550980408
17-12-2018;0.07318039215199999;0.11505490194800001
18-12-2018;0.072598039213;0.11455882348700001
19-12-2018;0.072015686273;0.114062745127
20-12-2018;0.071433333333;0.113566666667
21-12-2018;0.071349206345;0.11738095235500001
22-12-2018;0.07126507936700001;0.121195238133
23-12-2018;0.071180952378;0.125009523822
24-12-2018;0.07109682540000001;0.12882380950000002
25-12-2018;0.07101269841199999;0.132638095188
26-12-2018;0.07092857143400001;0.13645238096600001
27-12-2018;0.07084444444500002;0.140266666655
28-12-2018;0.070760317457;0.14408095234299997
29-12-2018;0.070676190479;0.14789523812099997
30-12-2018;0.07059206349099999;0.15170952380900002
